CustomerKey,GeographyKey,Full Name,MaritalStatus,Gender,YearlyIncome,Occupation,DateFirstPurchase,City,State,Country
26830,273,Levi Perez,M,Male,30000.00,Clerical,2023-05-28,Watford,England,United Kingdom
26831,174,Drew Raje,M,Male,30000.00,Clerical,2023-01-13,Saarbrücken,Saarland,Germany
26832,118,Kate Xie,M,Female,30000.00,Skilled Manual,2024-01-28,Frankfurt,Bayern,Germany
26833,238,Kelvin Rai,M,Male,30000.00,Skilled Manual,2023-06-17,Gateshead,England,United Kingdom
26834,231,Teresa Romero,M,Female,30000.00,Skilled Manual,2023-07-31,Billericay,England,United Kingdom
26835,224,Kyle Turner,M,Male,10000.00,Manual,2023-11-09,Tremblay-en-France,Seine Saint Denis,France
26836,267,Hector Diaz,S,Male,20000.00,Manual,2024-01-12,Runcorn,England,United Kingdom
26837,244,Albert Martin,M,Male,20000.00,Manual,2023-05-13,London,England,United Kingdom
26838,187,Cassie Shan,S,Female,20000.00,Manual,2023-02-17,Lille,Nord,France
26839,209,Jeremy Nelson,S,Male,20000.00,Manual,2023-05-18,Versailles,Yveline,France
26840,209,Eric Yang,M,Male,20000.00,Manual,2023-10-20,Versailles,Yveline,France
26841,205,Roberto Jiménez,M,Male,30000.00,Skilled Manual,2023-03-17,Lieusaint,Seine et Marne,France
26842,243,Felicia Alonso,M,Female,10000.00,Manual,2023-04-30,Leeds,England,United Kingdom
26843,160,Noah Gonzalez,S,Male,10000.00,Manual,2023-10-14,Paderborn,Nordrhein-Westfalen,Germany
26844,236,Erin Cooper,S,Female,20000.00,Manual,2024-01-16,Cheltenham,England,United Kingdom
26845,174,Theodore Ortega,S,Male,20000.00,Manual,2023-08-01,Saarbrücken,Saarland,Germany
26846,240,Dustin Kumar,M,Male,20000.00,Manual,2023-12-12,High Wycombe,England,United Kingdom
26847,157,Brent Yang,S,Male,20000.00,Manual,2023-10-20,Hannover,Nordrhein-Westfalen,Germany
26848,241,Alisha Rai,M,Female,20000.00,Manual,2023-06-19,Kirkby,England,United Kingdom
26849,252,Billy Martin,M,Male,10000.00,Manual,2023-05-04,London,England,United Kingdom
26850,232,Terry Luo,S,Male,20000.00,Manual,2023-06-07,Birmingham,England,United Kingdom
26851,155,Diane Alvarez,S,Female,20000.00,Manual,2023-10-13,Bottrop,Nordrhein-Westfalen,Germany
26852,174,Karen She,M,Female,20000.00,Manual,2023-02-02,Saarbrücken,Saarland,Germany
26853,207,Shane Rana,S,Male,30000.00,Manual,2023-05-08,Chatou,Yveline,France
26854,187,Jonathan Hayes,S,Male,40000.00,Professional,2023-11-04,Lille,Nord,France
26855,222,Carla Fernandez,M,Female,40000.00,Professional,2023-11-02,Pantin,Seine Saint Denis,France
26856,221,Jessica Brooks,M,Female,30000.00,Clerical,2023-05-14,Drancy,Seine Saint Denis,France
26857,166,Willie Anand,M,Male,30000.00,Clerical,2023-06-11,Frankfurt am Main,Saarland,Germany
26858,271,Samuel Lopez,M,Male,40000.00,Skilled Manual,2023-06-20,Warrington,England,United Kingdom
26859,226,Darrell Pal,M,Male,30000.00,Clerical,2023-07-18,Cergy,Val d'Oise,France
26860,237,Olivia Miller,M,Female,40000.00,Skilled Manual,2023-06-04,Esher-Molesey,England,United Kingdom
26861,190,Bruce Gutierrez,S,Male,30000.00,Clerical,2023-02-04,Villeneuve-d'Ascq,Nord,France
26862,127,Tina Vance,S,Female,30000.00,Clerical,2023-01-16,Darmstadt,Hessen,Germany
26863,256,Alvin Chen,S,Male,20000.00,Manual,2024-01-05,London,England,United Kingdom
26864,146,Christine Sutton,S,Female,30000.00,Clerical,2022-12-29,Frankfurt am Main,Hamburg,Germany
26865,248,Tabitha Martinez,M,Female,30000.00,Clerical,2023-02-19,London,England,United Kingdom
26866,269,Jada Allen,S,Female,30000.00,Clerical,2023-06-23,Stoke-on-Trent,England,United Kingdom
26867,176,Danny Romero,M,Male,40000.00,Skilled Manual,2023-12-03,Stuttgart,Saarland,Germany
26868,253,Lydia Raman,M,Female,40000.00,Skilled Manual,2023-06-11,London,England,United Kingdom
26869,269,Anne Sims,M,Male,40000.00,Skilled Manual,2023-06-26,Stoke-on-Trent,England,United Kingdom
26870,271,Jill Gill,M,Female,40000.00,Skilled Manual,2023-06-05,Warrington,England,United Kingdom
26871,223,Justin Chen,S,Male,30000.00,Clerical,2023-08-28,Saint-Denis,Seine Saint Denis,France
26872,117,Wyatt Hughes,M,Male,30000.00,Clerical,2023-08-17,Erlangen,Bayern,Germany
26873,165,Ann Suri,S,Female,30000.00,Clerical,2023-02-16,Berlin,Saarland,Germany
26874,118,Jorge Zhang,S,Male,30000.00,Clerical,2023-05-01,Frankfurt,Bayern,Germany
26875,134,Bobby Perez,S,Male,30000.00,Clerical,2023-11-15,München,Hessen,Germany
26876,260,Holly Lopez,S,Female,30000.00,Clerical,2023-06-12,Milton Keynes,England,United Kingdom
26877,265,Damien Nara,M,Male,30000.00,Clerical,2023-12-06,Peterborough,England,United Kingdom
26878,120,Madeline Roberts,M,Female,20000.00,Manual,2023-05-09,Hof,Bayern,Germany
26879,167,Shannon Lin,S,Female,20000.00,Manual,2023-10-16,Frankfurt am Main,Saarland,Germany
26880,128,Heather Xu,S,Female,20000.00,Manual,2023-08-23,Dresden,Hessen,Germany
26881,221,Regina Fernandez,M,Female,10000.00,Manual,2023-07-20,Drancy,Seine Saint Denis,France
26882,211,Mayra Sanchez,S,Female,20000.00,Manual,2023-04-25,Les Ulis,Essonne,France
26883,190,Shelby Bradley,S,Female,20000.00,Manual,2023-11-25,Villeneuve-d'Ascq,Nord,France
26884,120,Paige James,S,Female,30000.00,Clerical,2023-02-25,Hof,Bayern,Germany
26885,264,Victor Martin,S,Male,30000.00,Clerical,2023-06-08,Oxon,England,United Kingdom
26886,267,Jasmine Robinson,S,Female,30000.00,Clerical,2023-06-21,Runcorn,England,United Kingdom
26887,240,Janelle Rodriguez,M,Female,10000.00,Manual,2023-06-17,High Wycombe,England,United Kingdom
26888,233,Bruce Fernandez,S,Male,10000.00,Manual,2023-12-15,Bracknell,England,United Kingdom
26889,118,Natasha Torres,S,Female,20000.00,Manual,2023-04-14,Frankfurt,Bayern,Germany
26890,231,Bryan Rogers,M,Male,40000.00,Skilled Manual,2023-06-23,Billericay,England,United Kingdom
26891,236,Arturo Zhang,M,Male,40000.00,Skilled Manual,2023-08-20,Cheltenham,England,United Kingdom
26892,241,Cody Rogers,M,Male,40000.00,Skilled Manual,2023-07-24,Kirkby,England,United Kingdom
26893,276,Sharon Deng,M,Female,40000.00,Skilled Manual,2023-07-24,Woolston,England,United Kingdom
26894,158,Lindsey Goel,S,Female,10000.00,Manual,2023-03-30,Leipzig,Nordrhein-Westfalen,Germany
26895,238,Christine Shan,S,Female,10000.00,Manual,2023-06-27,Gateshead,England,United Kingdom
26896,248,Michele Malhotra,S,Female,20000.00,Clerical,2023-03-18,London,England,United Kingdom
26897,251,Katrina Xie,M,Female,20000.00,Clerical,2023-03-22,London,England,United Kingdom
26898,187,Ashley Simmons,S,Female,10000.00,Manual,2023-03-03,Lille,Nord,France
26899,162,Rachael Vance,M,Female,10000.00,Manual,2023-02-23,Werne,Nordrhein-Westfalen,Germany
26900,232,Rosa Sun,S,Female,10000.00,Manual,2023-09-24,Birmingham,England,United Kingdom
26901,244,Louis Nara,M,Male,20000.00,Clerical,2023-11-21,London,England,United Kingdom
26902,185,Clifford Mehta,M,Male,30000.00,Clerical,2023-05-08,Croix,Nord,France
26903,183,Rafael Luo,M,Male,30000.00,Clerical,2023-05-25,Orleans,Loiret,France
26904,223,Judith Parker,S,Female,10000.00,Clerical,2023-02-08,Saint-Denis,Seine Saint Denis,France
26905,229,Kari Serrano,S,Female,10000.00,Manual,2023-05-24,Berks,England,United Kingdom
26906,249,Darrell Rai,M,Male,10000.00,Manual,2023-10-10,London,England,United Kingdom
26907,222,Dana Torres,M,Female,10000.00,Manual,2023-11-23,Pantin,Seine Saint Denis,France
26908,183,Glenn Zheng,M,Male,20000.00,Clerical,2023-10-20,Orleans,Loiret,France
26909,220,Christine Nath,S,Female,20000.00,Clerical,2023-03-01,Bobigny,Seine Saint Denis,France
26910,242,Kristina Kovar,S,Female,30000.00,Clerical,2023-06-27,Lancaster,England,United Kingdom
26911,248,Kristi Gomez,S,Female,30000.00,Clerical,2023-02-22,London,England,United Kingdom
26912,156,Denise Rodriguez,S,Female,10000.00,Clerical,2023-07-10,Braunschweig,Nordrhein-Westfalen,Germany
26913,240,Harold Lopez,M,Male,20000.00,Clerical,2023-06-29,High Wycombe,England,United Kingdom
26914,265,Cindy Prasad,S,Female,20000.00,Clerical,2023-06-20,Peterborough,England,United Kingdom
26915,242,Peter Kumar,S,Male,30000.00,Clerical,2023-07-02,Lancaster,England,United Kingdom
26916,26,Mackenzie King,M,Female,10000.00,Manual,2022-10-01,Rockhampton,Queensland,Australia
26917,39,Roberto Dominguez,M,Male,10000.00,Manual,2022-10-20,Sunbury,Victoria,Australia
26918,33,Krista Hernandez,S,Female,10000.00,Manual,2022-10-24,Cranbourne,Victoria,Australia
26919,29,Ramon He,S,Male,10000.00,Manual,2022-10-23,Findon,South Australia,Australia
26920,35,Jon Chen,M,Male,20000.00,Clerical,2022-10-22,Melbourne,Victoria,Australia
26921,24,Cynthia Weber,M,Female,20000.00,Clerical,2022-10-04,Hawthorne,Queensland,Australia
26922,39,Trevor Powell,M,Male,10000.00,Manual,2022-10-27,Sunbury,Victoria,Australia
26923,23,Krystal Ye,M,Female,20000.00,Clerical,2022-10-14,Gold Coast,Queensland,Australia
26924,32,Erica Zeng,S,Female,20000.00,Manual,2022-10-12,Bendigo,Victoria,Australia
26925,183,Dominic Rana,S,Male,10000.00,Manual,2023-11-16,Orleans,Loiret,France
26926,204,Sergio Mehta,M,Male,20000.00,Manual,2023-12-03,Paris,Seine (Paris),France
26927,210,Jill Dominguez,M,Female,20000.00,Manual,2023-04-22,Saint Ouen,Somme,France
26928,238,Roger Nara,S,Male,30000.00,Clerical,2023-06-04,Gateshead,England,United Kingdom
26929,276,Maurice Pal,M,Male,40000.00,Clerical,2023-08-26,Woolston,England,United Kingdom
26930,170,Sharon Andersen,M,Female,30000.00,Clerical,2023-03-20,Münster,Saarland,Germany
26931,241,Edward Lopez,M,Male,30000.00,Clerical,2023-06-09,Kirkby,England,United Kingdom
26932,258,Kristina Raman,S,Female,30000.00,Clerical,2023-06-15,Maidenhead,England,United Kingdom
26933,167,Jessie Sanz,M,Female,20000.00,Manual,2023-04-01,Frankfurt am Main,Saarland,Germany
26934,276,Kelli Chander,S,Female,30000.00,Clerical,2023-06-11,Woolston,England,United Kingdom
26935,196,Gabriel Butler,S,Male,10000.00,Manual,2023-08-19,Paris,Seine (Paris),France
26936,128,Jaclyn He,S,Female,20000.00,Manual,2023-05-23,Dresden,Hessen,Germany
26937,244,Audrey Navarro,S,Female,20000.00,Manual,2023-06-29,London,England,United Kingdom
26938,256,Maurice Shen,M,Male,30000.00,Clerical,2023-06-06,London,England,United Kingdom
26939,221,Craig Diaz,M,Male,20000.00,Manual,2023-05-26,Drancy,Seine Saint Denis,France
26940,154,Franklin Tang,S,Male,30000.00,Clerical,2023-05-25,Bonn,Nordrhein-Westfalen,Germany
26941,215,Gerald Vazquez,M,Male,30000.00,Clerical,2023-06-19,Colombes,Hauts de Seine,France
26942,268,Tanya Alonso,S,Female,30000.00,Clerical,2023-06-24,Liverpool,England,United Kingdom
26943,184,Ashlee Xie,S,Female,10000.00,Manual,2023-10-15,Metz,Moselle,France
26944,259,Drew Nara,S,Male,10000.00,Manual,2023-06-11,Milton Keynes,England,United Kingdom
26945,220,Katelyn Hill,S,Female,20000.00,Manual,2023-05-30,Bobigny,Seine Saint Denis,France
26946,140,Andre Madan,S,Male,20000.00,Manual,2023-06-04,Berlin,Hamburg,Germany
26947,235,Suzanne Ma,S,Female,20000.00,Manual,2023-06-03,Cambridge,England,United Kingdom
26948,157,Abby Garcia,S,Female,20000.00,Manual,2023-06-09,Hannover,Nordrhein-Westfalen,Germany
26949,252,Lindsey Chander,S,Female,20000.00,Manual,2023-07-26,London,England,United Kingdom
26950,183,Dominic Suri,M,Male,10000.00,Manual,2023-06-25,Orleans,Loiret,France
26951,149,Trisha Hu,S,Female,10000.00,Manual,2024-01-03,Mühlheim,Hamburg,Germany
26952,187,Mircea Singer,M,Female,30000.00,Clerical,2023-06-14,Lille,Nord,France
26953,189,Roy Rubio,M,Male,30000.00,Clerical,2023-06-11,Roubaix,Nord,France
26954,172,Gerald Torres,S,Male,30000.00,Clerical,2023-06-18,Offenbach,Saarland,Germany
26955,271,Carlos Cook,M,Male,40000.00,Clerical,2023-08-01,Warrington,England,United Kingdom
26956,262,Kristin Pal,S,Female,20000.00,Manual,2023-07-05,Oxford,England,United Kingdom
26957,124,Kristina Sai,S,Female,40000.00,Clerical,2023-12-11,Berlin,Hessen,Germany
26958,183,Jerry Xu,M,Male,40000.00,Clerical,2023-12-23,Orleans,Loiret,France
26959,256,Alisha Nara,M,Female,60000.00,Skilled Manual,2023-09-18,London,England,United Kingdom
26960,271,Jose Thomas,S,Male,10000.00,Manual,2023-07-17,Warrington,England,United Kingdom
26961,158,Carly Chander,M,Female,10000.00,Manual,2023-06-24,Leipzig,Nordrhein-Westfalen,Germany
26962,267,Francis Moreno,M,Male,20000.00,Manual,2023-07-19,Runcorn,England,United Kingdom
26963,120,Meredith Arun,S,Female,20000.00,Manual,2023-07-15,Hof,Bayern,Germany
26964,184,Kelli Tang,S,Female,20000.00,Manual,2023-06-04,Metz,Moselle,France
26965,187,Jordan Nelson,M,Female,30000.00,Clerical,2023-06-29,Lille,Nord,France
26966,271,Cedric Zhang,S,Male,30000.00,Clerical,2023-07-27,Warrington,England,United Kingdom
26967,5,Edwin Li,S,Male,70000.00,Professional,2022-10-23,Lane Cove,New South Wales,Australia
26968,16,Henry Sanchez,M,Male,80000.00,Professional,2023-09-16,Springwood,New South Wales,Australia
26969,151,Cedric Hu,S,Male,10000.00,Manual,2023-07-18,Paderborn,Hamburg,Germany
26970,234,Kara Rai,S,Female,10000.00,Manual,2023-08-19,Bury,England,United Kingdom
26971,278,Douglas Madan,S,Male,20000.00,Manual,2023-09-15,York,England,United Kingdom
26972,192,Kristopher Sara,S,Male,20000.00,Manual,2023-03-27,Paris,Seine (Paris),France
26973,236,Alberto Rowe,M,Male,20000.00,Manual,2023-05-12,Cheltenham,England,United Kingdom
26974,176,Philip Suarez,S,Male,20000.00,Manual,2023-07-21,Stuttgart,Saarland,Germany
26975,186,Janet Ward,S,Female,30000.00,Clerical,2023-07-07,Dunkerque,Nord,France
26976,224,Erik Serrano,S,Male,30000.00,Manual,2023-07-20,Tremblay-en-France,Seine Saint Denis,France
26977,147,Barry Madan,S,Male,30000.00,Manual,2023-07-29,Hamburg,Hamburg,Germany
26978,246,Cassie Sharma,M,Female,40000.00,Skilled Manual,2023-09-12,London,England,United Kingdom
26979,263,Christy Jai,M,Female,40000.00,Skilled Manual,2023-09-03,Oxford,England,United Kingdom
26980,119,Marc Suarez,M,Male,10000.00,Manual,2023-12-29,Grevenbroich,Bayern,Germany
26981,165,Audrey Suarez,S,Female,10000.00,Manual,2023-03-22,Berlin,Saarland,Germany
26982,190,Jose Muñoz,S,Male,20000.00,Manual,2023-08-04,Villeneuve-d'Ascq,Nord,France
26983,153,Adriana Vance,M,Female,40000.00,Skilled Manual,2023-12-27,Berlin,Nordrhein-Westfalen,Germany
26984,115,Manuel Prasad,M,Male,40000.00,Skilled Manual,2023-12-07,Eilenburg,Brandenburg,Germany
26985,119,Jésus Diaz,M,Male,40000.00,Skilled Manual,2023-02-12,Grevenbroich,Bayern,Germany
26986,121,Riley Watson,M,Female,40000.00,Skilled Manual,2023-03-13,Ingolstadt,Bayern,Germany
26987,134,Roy Lopez,M,Male,40000.00,Skilled Manual,2023-03-22,München,Hessen,Germany
26988,178,Brandy Srini,M,Female,40000.00,Skilled Manual,2023-05-10,Sulzbach Taunus,Saarland,Germany
26989,161,Mason Campbell,M,Male,20000.00,Manual,2023-02-02,Solingen,Nordrhein-Westfalen,Germany
26990,120,Darren Patel,M,Male,20000.00,Manual,2023-04-16,Hof,Bayern,Germany
26991,170,Rodney Ortega,M,Male,30000.00,Manual,2023-07-07,Münster,Saarland,Germany
26992,273,Brad Andersen,S,Male,30000.00,Manual,2023-07-23,Watford,England,United Kingdom
26993,257,Julio Gill,S,Male,10000.00,Manual,2023-12-05,London,England,United Kingdom
26994,218,Erika Torres,M,Female,40000.00,Skilled Manual,2023-01-05,Sèvres,Hauts de Seine,France
26995,209,Caleb Washington,M,Male,40000.00,Skilled Manual,2023-01-08,Versailles,Yveline,France
26996,155,Natasha Oliver,S,Female,40000.00,Clerical,2023-10-13,Bottrop,Nordrhein-Westfalen,Germany
26997,162,Katie Becker,M,Female,40000.00,Clerical,2023-05-24,Werne,Nordrhein-Westfalen,Germany
26998,155,Fernando Perry,M,Male,10000.00,Manual,2023-08-19,Bottrop,Nordrhein-Westfalen,Germany
26999,231,Samuel Brown,S,Male,10000.00,Manual,2023-11-13,Billericay,England,United Kingdom
27000,149,Brandi Dominguez,S,Female,10000.00,Manual,2023-03-03,Mühlheim,Hamburg,Germany
27001,171,Carla Kapoor,M,Female,10000.00,Manual,2023-03-17,Neunkirchen,Saarland,Germany
27002,270,Kelvin She,M,Male,20000.00,Manual,2023-02-10,W. York,England,United Kingdom
27003,154,Roger Jai,M,Male,20000.00,Manual,2023-09-03,Bonn,Nordrhein-Westfalen,Germany
27004,154,Philip Moreno,S,Male,30000.00,Manual,2023-08-06,Bonn,Nordrhein-Westfalen,Germany
27005,216,Susan Lin,S,Female,30000.00,Manual,2023-07-30,Courbevoie,Hauts de Seine,France
27006,215,Shane Madan,S,Male,30000.00,Manual,2023-07-03,Colombes,Hauts de Seine,France
27007,230,Joe Gonzalez,S,Male,40000.00,Clerical,2023-07-18,Berkshire,England,United Kingdom
27008,234,Oscar Blue,S,Male,40000.00,Clerical,2023-09-15,Bury,England,United Kingdom
27009,244,Erica Lu,S,Female,40000.00,Clerical,2023-10-04,London,England,United Kingdom
27010,307,Jordyn Patterson,M,Female,40000.00,Clerical,2024-01-12,Chula Vista,California,United States
27011,637,Kevin Powell,M,Male,40000.00,Clerical,2023-12-27,Seattle,Washington,United States
27012,536,Anne Jiménez,S,Female,40000.00,Clerical,2023-10-03,Beaverton,Oregon,United States
27013,301,Alisha Yuan,M,Female,40000.00,Clerical,2023-12-11,Burbank,California,United States
27014,62,Luke Hughes,M,Male,80000.00,Skilled Manual,2021-11-30,Royal Oak,British Columbia,Canada
27015,611,Jessica Torres,S,Female,80000.00,Skilled Manual,2023-11-04,Bremerton,Washington,United States
27016,614,Lauren Reed,S,Female,80000.00,Skilled Manual,2023-03-07,Edmonds,Washington,United States
27017,632,Jonathan Thompson,S,Male,80000.00,Skilled Manual,2022-08-04,Port Orchard,Washington,United States
